ad_id,text,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE
x_543833676451004,"""The big difference between Paul and his opponent — and there are many — is experience. The State Capitol is not a place for on-the-job training.   Paul, early in his service as State Senator, was named ranking member of the Appropriations Committee — which speaks well to his ability to work across the aisle, his effectiveness as a legislator — and his ability to put politics aside to do what's best for his District and the State.   He's organized, smart, dedicated, honest, hardworking, and transparent. Paul has earned our vote and he deserves to be re-elected. At a time when we need civility, vision, and substance at every level of government — now, more than ever, we need Paul."" — Bill Stanley  ""Bill, thank you for your passionate words of support and your many years of valued leadership in healthcare. Your dedication to our community is well-admired."" — PF",0,0,0,0,0,0,0,0,1
x_2496725390617330,"How corrupt is Cal Cunningham? Let’s count the ways, he billed for 28 days of expenses but worked just 6 days. Taxpayers got taken while Cal took a vacation and then used tax credits for his home renovation. That’s Cal Cunningham, crooked liberal politician. Reject Cal Cunningham.",0,0,0,0,0,0,0,1,1
x_1002241230290178,"Regardless of the failure, President Donald J. Trump tells us again and again:  ""No, I don’t take responsibility at all.""",0,0,0,0,0,0,0,0,1
x_1165266670543072,How many people have to die for Pres. Trump to take coronavirus seriously?,0,0,0,0,0,0,0,1,1
x_1052842555147220,TRUMP SUPPORTERS are getting TRUMP 2020 Flags for FREE!.... Here's why we need them NOW! 🇺🇸 ➡️ bit.ly/red-trump-2020--free,0,0,1,0,0,0,0,0,0
x_1364542850561618,EXCLUSIVE FOR DEMOCRATS: Order your ‘VOTE’ face mask!  We need every American to vote. And we need every American to wear a mask! So we’re selling our exclusive ‘VOTE’ face masks. We’re ready to BLANKET the country in face masks to remind everyone that voting is essential -- it’ll make Trump FURIOUS!  We only have 500 masks available -- order yours before we run out >>,0,0,1,1,0,0,0,0,0
x_926917251166541,Thank you President Trump!  We appreciate real leadership in solving long-standing issues!  You deserve the Nobel Peace Prize for your historic accomplishments!  Obama and Biden had eight years and accomplshed absolutely nothing except to give away billions of taxpayer dollars to Iran for the fatally flawed Iran deal. Iran used our taxpayer dollars to accelerate their nuclear program and their missile delivery systems. Sheer stupidity - and Joe Biden approved the Iran deal! #FoxNews,0,0,0,0,0,0,0,1,0
x_1150444558690924,"📰 BREAKING FROM NBC NEWS: “Senate Committee Made Criminal Referral of Trump Jr., Bannon, Kushner...to Federal Prosecutors” -- in 2019!   You read that right -- a BIPARTISAN Senate Committee found that Kushner and Trump Jr. MISLED CONGRESS. But it’s been a whole year, and Attorney General Bill Barr has done NOTHING -- he’s a Trump puppet! So we’re launching an Official Petition to demand his resignation. But we need 200,000 signatures THIS WEEK, or they will never stand trial! If you care about justice, add your name now >>",0,0,0,0,0,0,1,0,0
x_342409940195440,"The election is closing in & I'm voting for science, not fiction. A vote for Biden is a vote for clean energy & independence.",0,0,0,0,0,0,0,1,1
x_1032345520544889,"🚨🏛 EMERGENCY TRIPLE-MATCH TO MAKE MITCH McCONNELL AND LINDSEY GRAHAM PAY🏛🚨   Lindsey Graham just finished Amy Coney Barrett’s SHAM confirmation hearings and now Mitch McConnell is forcing a vote to fill this Supreme Court seat! We know the ONLY way to prevent the GOP from completing their takeover is by FLIPPING THE SENATE and finally putting Democrats back in charge.   >>>TRIPLE-MATCH TO FLIP THE SENATE EXPIRING AT 11:59 P.M.⏳ Election experts from Nate Silver to CNN report that Democrats CAN flip the Senate. We only need to flip FOUR seats to make it happen, and our candidates are leading in at least SIX battleground states. But a McConnell-aligned super PAC has booked $111 MILLION in attack ads against us -- and you can bet there’s more where that came from. We’re the ONLY committee solely dedicated to flipping the Senate, so we need your immediate support to fight back.   PLEASE, RUSH $25 OR WHATEVER YOU CAN RIGHT NOW, BEFORE THIS TRIPLE-MATCH EXPIRES, TO FLIP THE SENATE AND END MITCH McCONNELL’S DISGRACEFUL GOP MAJORITY FOR GOOD! ⬇️⬇️⬇️",1,0,0,0,0,0,0,0,0
x_1414393012103202,"Joe Biden grew up working class in Scranton, PA. He overcame great personal tragedy to serve in the US Senate and as Obama's Vice President. Vote Joe Biden and Kamala Harris on November 3rd.",0,0,0,1,0,0,0,1,1
x_1441951839337807,"Ottumwa’s Mary Gaskill is a problem solver, and she’s running for re-election to continue fighting for what’s best for us. Mary’s husband, Jim, was a state trooper and they raised a family here in Ottumwa. As our state representative, Mary has fought for responsible solutions: fighting to protect people with pre-existing conditions so Iowa families can get the healthcare they need. Vote to re-elect Mary Gaskill for State Representative by November 3.",0,0,0,0,0,0,0,1,1
x_1240113133021022,SHARE this on your Facebook wall today if you’re voting for David Perdue! Every vote matters! Election Day is November 3rd | Find voting information at VoteForPerdue.com,0,0,0,0,0,0,0,1,1
x_1249330065429382,"Nick Freitas is lying about his record on health care. Although Freitas now claims he wants to protect people with pre-existing conditions, Freitas took thousands in campaign cash from the insurance industry and voted to allow insurance companies to deny health coverage for people with pre-existing conditions including cancer, diabetes, asthma, and the coronavirus. Freitas also supported a health care plan that would kick 741,000 Virginians off their health insurance even during a pandemic.",0,0,0,0,0,0,0,1,1
x_354799775590043,Vote to protect your freedoms. Vote to protect the Constitution. Vote for Roger Marshall! Election Day is November 3rd! | Voting Info at VoteForMarshall.com,0,0,0,1,0,0,0,1,1
x_3328947317224128,"Everyone deserves to be able to live in our country free from harm, but Dan Crenshaw defends Donald Trump’s cruel immigration policies that rip children from their parents’ arms.",0,0,0,0,0,0,0,1,1
x_396495578052658,"Iowans have been hit hard by the Covid-19 pandemic and deepest economic downturn since the Great Depression. Schools are grasping at straws to provide the additional resources — PPE, technology and staff — to keep students and teachers safe.    Without more federal aid from Congress, our schools will be forced to lay off teachers and cut the services that keep our children healthy and learning.   Write Senator Ernst and Senator Grassley right now to ask them to demand the President and GOP leaders return to bipartisan negotiations on a relief package that includes aid for our state and local governments — including schools — as well as the nutrition assistance, child care and unemployment insurance families need to make ends meet during tough times.   Take action here: https://bit.ly/3ivveMm",0,1,0,0,0,0,0,0,0
x_2420172511618355,"DRAIN THE SWAMP! Fake News Frank Farry — a never-Trump Republican who insults OUR President — just wrote legislation to get him out of paying property taxes.  It applies to him and other fire fighters like him.  This is wrong, corrupt, and disgusting.  WRITE IN DONALD J. TRUMP FOR STATE REPRESENTATIVE. DON'T LET NEVER-TRUMP FARRY WIN. LET'S SEND HIM A MESSAGE!  #MAGA #FakeNewsFarry #DrainTheSwamp  http://levittownnow.com/2020/10/22/state-rep-farrys-bill-to-expand-resources-for-fire-ems-heads-to-governors-desk/",0,0,0,0,0,0,0,0,1
x_1014902612361348,I'm one of the most endangered Democrats in the Texas House. The Republicans are doing everything they can to take my seat and are pouring hundreds of thousands of dollars into television ads. I need your help to keep me in the Texas Capitol fighting for each and every Texan.  Please chip in $7 today!,1,0,0,0,0,0,0,0,0
x_785496562014540,"This election is about judgment & trust. My opponent examined President Trump's record and decided he deserved 4 more years.  I looked at President Trump's record and decided that re-electing the President would have devastating consequences for the people in our community, state and nation, and that Joe Biden is best suited to lead us forward.    Whose judgement do you trust, mine or my opponent's? Who do you you trust to represent you in Harrisburg?  Thank you so much for voting between now and November 3rd!  #StaySafe,  -Anton  www.AntonAndrew.com  The 160th PA House District includes Bethel, Chadds Ford, Concord, Kennett Square, Kennett Township, Pennsbury, Pocopson and parts of Upper Chichester.  #StandWithAnton",0,0,0,0,0,0,0,0,0
x_335389524471695,"Rodney Miller claims to be a moderate Democrat. However, he is touting his endorsement from the Working Families Party, which is a socialist progressive party that has endorsed every candidate below and the issues listed below.   Here is a quote from their website concerning their endorsements: ""The Working Families Party endorsement is like a progressive seal of approval: it means these candidates can be counted on to fight for us."" But don't take my word for it, read it for yourself: https://workingfamilies.org/our-2020-endorsements/  You deserve better representation! #VoteHolstein",0,0,0,0,0,0,0,1,1
x_1220019171714765,"State Representative Ana-Maria Ramos: a mother, a lawyer, a business owner, and a teacher. She will fight for your rights.",0,0,0,0,0,0,0,1,1
x_1279453779120162,Perdue cares more about cashing in than protecting Georgians’ health care.,0,0,0,0,0,0,0,1,1
x_1045319205940131,"Life is on the ballot this November.  Joe Biden and Kamala Harris support pro-abortion judges to rubberstamp abortion on demand, up to the moment of birth, even at 9 months, all at taxpayer expense.  They are pro-abortion fanatics.",0,0,0,0,0,0,0,1,1
x_824152241680030,Free markets work if we allow them to work. Our energy sector alone could create thousands of new jobs overnight if the government would lift unnecessary burdens on developers.,0,0,0,0,0,0,0,0,1
x_1215103675638592,"As an educator, I’ve seen how Arizona’s leaders are failing our children. As Representative, I’ll fight to fully fund our public schools so Arizona children can get the education they need for the emerging economy.",0,0,0,0,0,0,0,1,1
x_1001810353639137,John Kennedy here. Chuck Schumer only needs 4 seats to take control in November and we can’t let that happen. Chip in today to protect our Senate Majority.,1,0,0,0,0,0,0,0,0
x_362969695139495,"I'm John Paul Moran for Congress, small business owner, trained MIT scientist, and NCAA All-American. I am running to bring a diverse new voice to Washington, and I will work with both sides to serve my constituents and make your life better.",0,0,0,0,0,0,0,1,1
x_2665264733785893,"You can help defeat Trump here in the Sunshine State by signing up to text Florida voters.   If Trump can’t win Florida, he can’t win.  By texting voters, we’re able to get them the info they need to get their ballots counted – all from the comfort of your own home.",0,0,0,0,0,0,1,0,0
x_351199876196021,"Trump plans to get a newly-stacked Supreme Court to stop the mail-in vote count in Michigan & PA; the states that do not allow early mail-in vote counting.  Hear him say this at :10 in video.  The surest way to stop him is to vote in person at the ballot box.    If you need to vote by mail, please do so early and carefully.",0,0,0,1,0,0,0,1,0
x_1264856897217232,"2.8 million Arizonans have a pre-existing condition. In the State House I will fight to protect their coverage, to prevent price-gouging, and to make sure every Arizonan has access to quality, affordable health care.",0,0,0,0,0,0,0,1,1
